Priority,BlockID,Observer,ObjectName,ObjectType,RA,DEC,RAoffset,DECoffset,ROToffset,Filter1,Filter2,DitherType,DitherRadius,DitherPhase,DitherTotal,Images,IntegrationTime,Comment1,Comment2
0,P015016,OU,field15016,all_sky_grid,16:57:28.1856,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015017,OU,field15017,all_sky_grid,17:02:01.6032,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015018,OU,field15018,all_sky_grid,17:06:35.0208,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015019,OU,field15019,all_sky_grid,17:11:08.4384,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015020,OU,field15020,all_sky_grid,17:15:41.856,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015021,OU,field15021,all_sky_grid,17:20:15.2736,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015022,OU,field15022,all_sky_grid,17:24:48.6912,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015023,OU,field15023,all_sky_grid,17:29:22.1088,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015024,OU,field15024,all_sky_grid,17:33:55.5264,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015025,OU,field15025,all_sky_grid,17:38:28.944,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015026,OU,field15026,all_sky_grid,17:43:02.3616,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015027,OU,field15027,all_sky_grid,17:47:35.7792,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015028,OU,field15028,all_sky_grid,17:52:09.1968,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015029,OU,field15029,all_sky_grid,17:56:42.6168,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015030,OU,field15030,all_sky_grid,18:01:16.0344,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015031,OU,field15031,all_sky_grid,18:05:49.452,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015032,OU,field15032,all_sky_grid,18:10:22.8696,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015033,OU,field15033,all_sky_grid,18:14:56.2872,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015034,OU,field15034,all_sky_grid,18:19:29.7048,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015035,OU,field15035,all_sky_grid,18:24:03.1224,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015036,OU,field15036,all_sky_grid,18:28:36.54,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015037,OU,field15037,all_sky_grid,18:33:09.9576,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015038,OU,field15038,all_sky_grid,18:37:43.3752,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015039,OU,field15039,all_sky_grid,18:42:16.7928,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015040,OU,field15040,all_sky_grid,18:46:50.2104,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015041,OU,field15041,all_sky_grid,18:51:23.628,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015042,OU,field15042,all_sky_grid,18:55:57.0456,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015043,OU,field15043,all_sky_grid,19:00:30.4632,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015044,OU,field15044,all_sky_grid,19:05:03.8808,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015045,OU,field15045,all_sky_grid,19:09:37.2984,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015046,OU,field15046,all_sky_grid,19:14:10.716,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015047,OU,field15047,all_sky_grid,19:18:44.1336,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015048,OU,field15048,all_sky_grid,19:23:17.5512,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015049,OU,field15049,all_sky_grid,19:27:50.9712,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015050,OU,field15050,all_sky_grid,19:32:24.3888,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015051,OU,field15051,all_sky_grid,19:36:57.8064,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015052,OU,field15052,all_sky_grid,19:41:31.224,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015053,OU,field15053,all_sky_grid,19:46:04.6416,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015054,OU,field15054,all_sky_grid,19:50:38.0592,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P015055,OU,field15055,all_sky_grid,19:55:11.4768,-03:43:54.3,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014693,OU,field14693,all_sky_grid,16:24:07.4616,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014694,OU,field14694,all_sky_grid,16:28:41.748,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014695,OU,field14695,all_sky_grid,16:33:16.0344,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014696,OU,field14696,all_sky_grid,16:37:50.3184,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014697,OU,field14697,all_sky_grid,16:42:24.6048,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014698,OU,field14698,all_sky_grid,16:46:58.8912,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014699,OU,field14699,all_sky_grid,16:51:33.1752,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014700,OU,field14700,all_sky_grid,16:56:07.4616,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014701,OU,field14701,all_sky_grid,17:00:41.748,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014702,OU,field14702,all_sky_grid,17:05:16.0344,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014703,OU,field14703,all_sky_grid,17:09:50.3184,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014704,OU,field14704,all_sky_grid,17:14:24.6048,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014705,OU,field14705,all_sky_grid,17:18:58.8912,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014706,OU,field14706,all_sky_grid,17:23:33.1752,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014707,OU,field14707,all_sky_grid,17:28:07.4616,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014708,OU,field14708,all_sky_grid,17:32:41.748,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014709,OU,field14709,all_sky_grid,17:37:16.0344,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014710,OU,field14710,all_sky_grid,17:41:50.3184,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014711,OU,field14711,all_sky_grid,17:46:24.6048,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014712,OU,field14712,all_sky_grid,17:50:58.8912,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014713,OU,field14713,all_sky_grid,17:55:33.1752,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014714,OU,field14714,all_sky_grid,18:00:07.4616,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014715,OU,field14715,all_sky_grid,18:04:41.748,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014716,OU,field14716,all_sky_grid,18:09:16.0344,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014717,OU,field14717,all_sky_grid,18:13:50.3184,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014718,OU,field14718,all_sky_grid,18:18:24.6048,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014719,OU,field14719,all_sky_grid,18:22:58.8912,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014720,OU,field14720,all_sky_grid,18:27:33.1752,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014721,OU,field14721,all_sky_grid,18:32:07.4616,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014722,OU,field14722,all_sky_grid,18:36:41.748,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
0,P014723,OU,field14723,all_sky_grid,18:41:16.0344,-04:52:15.564,0.0,0.0,172800.0,Open,J,Circle,60.0,0.0,10,1,10.0,,
